id,author,year,country,intervention,title,instrument,sample.stroke.baseline,sample.healthy.baseline,patient.type,group.id,age,age.sd,male,female,m.f,m.f.1,isch,hem,tia,lacunar,sah,other.or.undetermined,prev.stroke,instrument.subtest,instrument.detail,domain,day1i,n1i,m1i,sd1i,day2i,n2i,m2i,sd2i,Ni,design,quality,score,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,diff.days,stage,age.group,interv.type,exposure,exp.of.int,all.domains,all.prev.stroke,yi,vi,group.id.orig
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,naming,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,total,naming,language,7,9,14.3277,1.034,180,9,14.514,0.769,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.194696848,0.223551045,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,naming,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,total,naming,language,7,9,12.3241,2.228,180,9,13.7389,2.095,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.622998646,0.235827997,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,naming,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,total,naming,language,7,11,13.3536,1.399,180,11,14.0488,1.546,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.453590696,0.187451812,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,phon fluen,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,total,phon fluen,hlcf,7,9,15.2496,3.328,180,9,16.5196,3.926,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.332305994,0.226093242,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,phon fluen,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,total,phon fluen,hlcf,7,9,10.5933,5.324,180,9,11.1093,5.922,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.087261209,0.222489149,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,phon fluen,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,total,phon fluen,hlcf,7,11,7.6664,2.944,180,11,11.6637,4.783,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.968215078,0.207486872,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,reading,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,total,reading,language,7,9,38.4379,1.949,180,9,39.1403,1.426,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.391688307,0.22760034,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,reading,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,total,reading,language,7,9,37.1352,5.148,180,9,39.1107,1.159,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.504161535,0.231132444,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,reading,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,total,reading,language,7,11,30.1477,17.376,180,11,38.4003,2.451,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.639775883,0.193025863,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,repeating,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,total,repeating,language,7,9,25.792,0.631,180,9,25.7592,0.463,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,-0.056438815,0.222333884,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,repeating,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,total,repeating,language,7,9,24.7171,2.938,180,9,25.7016,0.866,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.432852932,0.228790172,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,repeating,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,total,repeating,language,7,11,24.9475,0.633,180,11,25.2793,1.015,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.377341563,0.185716967,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,sem fluen,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,total,sem fluen,hlcf,7,9,21.9074,6.518,180,9,26.0342,8.644,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.513347764,0.231460105,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,sem fluen,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,total,sem fluen,hlcf,7,9,14.4628,5.514,180,9,16.2632,3.392,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.374523115,0.227139292,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,sem fluen,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,total,sem fluen,hlcf,7,11,12.8897,3.971,180,11,17.2603,6.322,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.796408976,0.199185483,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,story recall,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,dr,story recall-dr,memory,7,9,13.9243,6.899,180,9,16.8357,6.526,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.412859942,0.228197452,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,story recall,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,dr,story recall-dr,memory,7,9,11.4398,7.923,180,9,15.1586,6.524,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.487956489,0.230568854,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,story recall,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,dr,story recall-dr,memory,7,11,15.8207,8.241,180,11,17.0858,8.86,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.142232569,0.182372116,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,story recall,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,ir,story recall-ir,memory,7,9,19.1826,4.728,180,9,20.8204,7.163,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.256983483,0.224537268,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,story recall,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,ir,story recall-ir,memory,7,9,18.5183,6.646,180,9,19.4919,7.162,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.134192882,0.222853482,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,story recall,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,ir,story recall-ir,memory,7,11,20.2662,7.02,180,11,21.7076,7.591,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.189650162,0.182803024,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,srt,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,[sec],srt-[sec],hlcf,7,9,-0.39716,0.062,180,9,-0.35747,0.115,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.40911442,0.228089527,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,srt,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,[sec],srt-[sec],hlcf,7,9,-0.53009,0.339,180,9,-0.39217,0.113,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.519776372,0.231692924,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,srt,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,[sec],srt-[sec],hlcf,7,11,-0.82476,0.5,180,11,-0.47561,0.142,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.913825634,0.204683998,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,stroop,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,[sec],stroop-[sec],hlcf,7,9,-1.08605,0.349,180,9,-0.75349,0.223,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,1.081353514,0.263212841,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,stroop,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,[sec],stroop-[sec],hlcf,7,9,-1.38837,0.482,180,9,-1.05116,0.277,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.816867639,0.24561342,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,stroop,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,[sec],stroop-[sec],hlcf,7,11,-1.86669,0.533,180,11,-1.17245,0.337,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,1.497682654,0.243236742,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,sub task,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,[sec],sub task-[sec],hlcf,7,9,-2.20909,1.02,180,9,-1.85059,0.683,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.393293036,0.227644498,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,sub task,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,[sec],sub task-[sec],hlcf,7,9,-2.46635,1.463,180,9,-2.45372,1.783,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.007374582,0.222224129,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,sub task,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,[sec],sub task-[sec],hlcf,7,11,-3.15233,1.432,180,11,-2.30008,0.824,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.701750182,0.195302379,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,token test,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,total,token test,language,7,9,32.8505,3.736,180,9,35.133,1.197,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.783523595,0.243742766,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,token test,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,total,token test,language,7,9,31.9149,3.75,180,9,33.9894,1.676,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.680149884,0.238438767,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,token test,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,total,token test,language,7,11,33.7766,2.117,180,11,34.9734,1.852,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.57883481,0.190992405,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,vigilance task,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,total,vigilance task,attention,7,9,93.233,13.509,180,9,97.91,3.471,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.451574711,0.229370613,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,vigilance task,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,total,vigilance task,attention,7,9,82.229,25.248,180,9,96.209,4.2,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.735564229,0.241188857,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,vigilance task,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,total,vigilance task,attention,7,11,83.631,16.895,180,11,96.355,4.162,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.994803023,0.208915994,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,wll,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,total,wll,memory,7,9,24.0177,3.257,180,9,25.2806,3.851,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.337204278,0.226208203,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,wll,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,total,wll,memory,7,9,20.805,6.58,180,9,24.7932,3.19,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.73447905,0.241132935,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,wll,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,total,wll,memory,7,11,22.1787,3.895,180,11,24.0177,5.076,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.391011749,0.186004571,ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,wll,53,NA,first-ever (isch),non amusic - 203,61.2,10.2,0.667,0.333,9,9,1,0,NA,NA,NA,NA,0,recall,wll-recall,memory,7,9,6.4671,2.417,180,9,7.997,1.707,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.696280759,0.239217093,non amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,wll,53,NA,first-ever (isch),non ac amusic - 203,59.7,7.1,0.222,0.778,9,9,1,0,NA,NA,NA,NA,0,recall,wll-recall,memory,7,9,5.8832,2.372,180,9,6.9919,1.818,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,non ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.499596492,0.230971815,non ac amusic
203,Sarkamo et al.,2010,Finland,no,Auditory and cognitive deficits associated with acquired amusia after stroke: a magnetoencephalography and neuropsychological follow-up study,wll,53,NA,first-ever (isch),ac amusic - 203,61.2,7.5,0.364,0.636,11,11,1,0,NA,NA,NA,NA,0,recall,wll-recall,memory,7,11,6.7258,1.863,180,11,7.3614,4.143,29,NA,good,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173,61-180 days,<65,NA,ac amusic,non amusic | non ac amusic | ac amusic,attention | memory | hlcf | visuo-perceptual | language,0,0.190346277,0.182810267,ac amusic
206,Schleiger et al.,2017,Australia,no,Poststroke QEEG informs early prognostication of cognitive impairment,moca,35,NA,ischemic,stroke - 206,66.54,13.4,0.657,0.343,35,35,1,0,NA,NA,NA,NA,0,total,moca,global cognition,3,27,22.14,5.23,99,31,24.51,4.35,27,cohort,good,14-Nov,yes,yes,cd,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,96,61-180 days,65-70,NA,stroke,stroke,global cognition,NA,0.489266929,0.071501247,stroke
209,Serrano et al.,2007,Spain,no,Frequency of cognitive impairment without dementia in patients with stroke - A two-year follow-up study,mmse,251,NA,ischemic or hem,nci - 209,65.4,9.3,0.614,0.386,251,251,0.893,0.123,NA,NA,NA,NA,0,total,mmse,global cognition,90,85,24.5,4.4,365,63,24.7,4.4,251,cohort,fair,14-Sep,yes,yes,yes,yes,cd,no,yes,yes,yes,no,yes,yes,no,no,275,181-729 days,65-70,NA,nci,nci | cind | dementia,global cognition,27.5,0.045220579,0.02764481,nci
209,Serrano et al.,2007,Spain,no,Frequency of cognitive impairment without dementia in patients with stroke - A two-year follow-up study,spmsq,251,NA,ischemic or hem,nci - 209,65.4,9.3,0.614,0.386,251,251,0.893,0.123,NA,NA,NA,NA,0,total [error],spmsq [error],global cognition,90,85,-18.5,2.1,365,63,-17.3,5.3,251,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,181-729 days,65-70,NA,nci,nci | cind | dementia,global cognition,27.5,0.313882755,0.027979217,nci
209,Serrano et al.,2007,Spain,no,Frequency of cognitive impairment without dementia in patients with stroke - A two-year follow-up study,mmse,251,NA,ischemic or hem,nci - 209,65.4,9.3,0.614,0.386,251,251,0.893,0.123,NA,NA,NA,NA,0,total,mmse,global cognition,90,85,24.5,4.4,730,54,23.1,4.7,251,NA,fair,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,640,>729 days,65-70,NA,nci,nci | cind | dementia,global cognition,27.5,-0.30814289,0.030634245,nci
